20001,23319,305020
20001,43377,305020
20001,49124,305020
20001,695966,305020
20001,742369,305020
20001,742960,305020
20001,757974,305020
20001,761577,305020
20001,566534,305020
20001,593307,305020
20001,610962,305020
20001,625150,305020
20001,625774,305020
20001,660445,305020
20001,454013,305020
20001,461085,305020
20001,463940,305020
20001,472530,305020
20001,491357,305020
20001,562304,305020
20001,408656,305020
20001,416068,305020
20001,424708,305020
20001,429232,305020
20001,441642,305020
20001,453736,305020
20001,291997,305020
20001,348553,305020
20001,349484,305020
20001,353792,305020
20001,371210,305020
20001,394367,305020
20001,253233,305020
20001,267150,305020
20001,267256,305020
20001,274131,305020
20001,195836,305020
20001,202493,305020
20001,204703,305020
20001,204725,305020
20001,229103,305020
20001,88681,305020
20001,133220,305020
20001,159707,305020
20001,171282,305020
20001,194904,305020
20001,235195,341114
20001,246509,341114
20001,825852,341114
20001,831808,341114
20001,720945,341114
20001,740042,341114
20001,742425,341114
20001,776345,341114
20001,777701,341114
20001,818705,341114
20001,509554,341114
20001,643403,341114
20001,669199,341114
20001,395828,341114
20001,399142,341114
20001,461397,341114
20001,480518,341114
20001,40785,343719
20001,85711,343719
20001,85758,343719
20001,147021,343719
20001,204725,343719
20001,637857,343719
20001,646152,343719
20001,660444,343719
20001,693578,343719
20001,808131,343719
20001,825152,343719
20001,472987,343719
20001,555091,343719
20001,563527,343719
20001,579968,343719
20001,611375,343719
20001,229317,343719
20001,344919,343719
20001,354512,343719
20001,439519,343719
20001,85936,394052
20001,826554,394052
20001,831728,394052
20001,665624,394052
20001,688467,394052
20001,725204,394052
20001,800975,394052
20001,538531,394052
20001,644395,394052
20001,644973,394052
20001,446784,394052
20001,453001,394052
20001,457273,394052
20001,463984,394052
20001,330891,394052
20001,380655,394052
20001,390633,394052
20001,410706,394052
20001,437109,394052
20001,173789,394052
20001,211069,394052
20001,229306,394052
20001,239921,394052
20001,289448,394052
20001,320462,394052
20001,43527,400118
20001,58686,400118
20001,107094,400118
20001,138592,400118
20001,701897,400118
20001,734832,400118
20001,740043,400118
20001,775826,400118
20001,581834,400118
20001,633850,400118
20001,659959,400118
20001,663592,400118
20001,669585,400118
20001,688494,400118
20001,463742,400118
20001,492220,400118
20001,555123,400118
20001,558576,400118
20001,562305,400118
20001,565879,400118
20001,393697,400118
20001,439514,400118
20001,439515,400118
20001,451216,400118
20001,452795,400118
20001,453753,400118
20001,337796,400118
20001,349384,400118
20001,365719,400118
20001,367177,400118
20001,390733,400118
20001,391354,400118
20001,289460,400118
20001,307209,400118
20001,319900,400118
20001,331924,400118
20001,331952,400118
20001,337790,400118
20001,265714,400118
20001,276641,400118
20001,282214,400118
20001,286476,400118
20001,287322,400118
20001,288540,400118
20001,218056,400118
20001,223990,400118
20001,225349,400118
20001,225781,400118
20001,229087,400118
20001,265332,400118
20001,153966,400118
20001,160449,400118
20001,171282,400118
20001,174640,400118
20001,192952,400118
20001,195970,400118
30001,38458,226939
30001,844716,226939
30001,708409,226939
30001,727235,226939
30001,738773,226939
30001,758803,226939
30001,780374,226939
30001,801456,226939
30001,587625,226939
30001,620719,226939
30001,624833,226939
30001,648013,226939
30001,652897,226939
30001,705619,226939
30001,527430,226939
30001,548364,226939
30001,562662,226939
30001,562663,226939
30001,564272,226939
30001,577654,226939
30001,507237,226939
30001,511522,226939
30001,516676,226939
30001,517514,226939
30001,517926,226939
30001,520090,226939
30001,473634,226939
30001,474339,226939
30001,484926,226939
30001,485018,226939
30001,495357,226939
30001,505762,226939
30001,375235,226939
30001,402319,226939
30001,428223,226939
30001,439731,226939
30001,444015,226939
30001,466190,226939
30001,327273,226939
30001,327709,226939
30001,345014,226939
30001,359007,226939
30001,360530,226939
30001,360666,226939
30001,242511,226939
30001,244246,226939
30001,264831,226939
30001,286789,226939
30001,308677,226939
30001,323288,226939
30001,215124,226939
30001,217424,226939
30001,224968,226939
30001,232322,226939
30001,234395,226939
30001,240939,226939
30001,149807,226939
30001,171650,226939
30001,180820,226939
30001,184963,226939
30001,199451,226939
30001,212873,226939
30001,43517,226939
30001,54619,226939
30001,56841,226939
30001,130608,226939
30001,139315,226939
40001,84266,153875
40001,117091,153875
40001,120529,153875
40001,121774,153875
40001,766593,153875
40001,775785,153875
40001,600284,153875
40001,648885,153875
40001,689508,153875
40001,697065,153875
40001,761465,153875
40001,421302,153875
40001,495501,153875
40001,543492,153875
40001,544182,153875
40001,573586,153875
40001,347059,153875
40001,370113,153875
40001,421006,153875
50001,52890,80594
50001,70250,80594
50001,190681,80594
50001,237296,80594
50001,759039,80594
50001,766441,80594
50001,792531,80594
50001,812525,80594
50001,573794,80594
50001,611801,80594
50001,625012,80594
50001,636700,80594
50001,651890,80594
50001,663350,80594
50001,248201,80594
50001,272465,80594
50001,352620,80594
50001,454016,80594
50001,490163,80594
50001,501884,80594
50001,745716,177015
50001,763527,177015
50001,782202,177015
50001,792531,177015
50001,799714,177015
50001,805399,177015
50001,522212,177015
50001,589065,177015
50001,595139,177015
50001,611801,177015
50001,736143,177015
50001,736712,177015
50001,463090,177015
50001,490163,177015
50001,501884,177015
50001,509403,177015
50001,512071,177015
50001,518076,177015
50001,352620,177015
50001,364978,177015
50001,368964,177015
50001,370996,177015
50001,433498,177015
50001,433760,177015
50001,308834,177015
50001,312424,177015
50001,327209,177015
50001,336154,177015
50001,351658,177015
50001,351775,177015
50001,241910,177015
50001,245331,177015
50001,272465,177015
50001,276951,177015
50001,277306,177015
50001,288557,177015
50001,190681,177015
50001,192326,177015
50001,193549,177015
50001,194193,177015
50001,208982,177015
50001,231631,177015
50001,76409,177015
50001,78508,177015
50001,86231,177015
50001,116778,177015
50001,150785,177015
50001,155217,177015
50001,52890,177015
50001,53465,177015
50001,70250,177015
50001,144270,219163
50001,320857,219163
50001,479946,219163
50001,532324,219163
50001,565732,219163
50001,789562,219163
50001,53062,305391
50001,58576,305391
50001,81208,305391
50001,638517,305391
50001,670398,305391
50001,719352,305391
50001,721705,305391
50001,739403,305391
50001,747911,305391
50001,522212,305391
50001,568481,305391
50001,575375,305391
50001,611801,305391
50001,615786,305391
50001,623582,305391
50001,411591,305391
50001,413232,305391
50001,442644,305391
50001,473616,305391
50001,480419,305391
50001,501884,305391
50001,317418,305391
50001,317419,305391
50001,346903,305391
50001,348649,305391
50001,366541,305391
50001,399889,305391
50001,227695,305391
50001,235098,305391
50001,245232,305391
50001,248201,305391
50001,269543,305391
50001,293125,305391
50001,99445,305391
50001,121643,305391
50001,155155,305391
50001,159855,305391
50001,192326,305391
50001,198223,305391
60001,83645,123421
60001,483155,123421
60001,505591,123421
60001,507071,123421
60001,649779,123421
60001,387060,123421
60001,401577,123421
60001,402859,123421
60001,404411,123421
60001,432552,123421
60001,457296,123421
60001,282399,123421
60001,290121,123421
60001,312121,123421
60001,331818,123421
60001,381599,123421
60001,386173,123421
60001,152504,123421
60001,155267,123421
60001,164339,123421
60001,168043,123421
60001,210819,123421
60001,263572,123421
60001,89951,123421
60001,103805,123421
60001,122843,123421
60001,127320,123421
60001,131694,123421
60001,149613,123421
70001,549982,138890
70001,562734,138890
70001,667487,138890
70001,769857,138890
70001,817843,138890
80001,772828,17692
80001,788126,17692
80001,691307,17692
80001,700557,17692
80001,723818,17692
80001,452531,17692
80001,455166,17692
80001,533246,17692
80001,644619,17692
80001,647567,17692
80001,212110,17692
80001,243544,17692
80001,191422,17692
80001,207193,17692
90001,493562,3068
90001,549471,3068
100001,124720,81642
100001,167027,81642
100001,605115,81642
100001,693462,81642
100001,754013,81642
100001,424298,81642
100001,427969,81642
100001,442928,81642
100001,494815,81642
100001,542535,81642
100001,576304,81642
100001,173991,81642
100001,207035,81642
100001,271570,81642
100001,331388,81642
100001,396076,81642
100001,109744,279998
100001,173247,279998
100001,179024,279998
100001,839032,279998
100001,841706,279998
100001,614789,279998
100001,616689,279998
100001,676662,279998
100001,773884,279998
100001,796445,279998
100001,829450,279998
100001,461019,279998
100001,488316,279998
100001,488458,279998
100001,498710,279998
100001,578069,279998
100001,611742,279998
100001,389060,279998
100001,389061,279998
100001,389063,279998
100001,445745,279998
100001,446753,279998
100001,452658,279998
100001,200108,279998
100001,215405,279998
100001,275587,279998
100001,299567,279998
100001,321383,279998
100001,389058,279998
110001,813324,34111
110001,631722,34111
110001,764877,34111
110001,466225,34111
110001,480228,34111
110001,513557,34111
110001,514212,34111
110001,412349,34111
110001,439299,34111
110001,458139,34111
110001,356704,34111
110001,378250,34111
110001,391508,34111
110001,395657,34111
110001,239125,34111
110001,240253,34111
110001,258572,34111
110001,258606,34111
110001,316571,34111
110001,183631,34111
110001,194856,34111
110001,226402,34111
110001,141934,34111
110001,146567,34111
110001,171409,34111
110001,174769,34111
110001,181266,34111
110001,138582,34111
110001,140862,34111
110001,183073,321124
110001,304467,321124
110001,363056,321124
110001,504396,321124
110001,586122,321124
110001,588264,321124
110001,640195,321124
120001,767527,65120
120001,399802,65120
120001,467345,65120
120001,486727,65120
120001,540456,65120
120001,610621,65120
120001,354245,65120
120001,366433,65120
120001,369422,65120
120001,376045,65120
120001,392383,65120
120001,398563,65120
120001,265318,65120
120001,282004,65120
120001,302231,65120
120001,303281,65120
120001,307812,65120
120001,329773,65120
120001,131032,65120
120001,225551,65120
120001,242245,65120
140001,327618,6748
140001,416848,6748
140001,597602,6748
140001,696380,6748
140001,781206,6748
140001,804976,6748
150001,594265,63254
150001,648199,63254
150001,664200,63254
150001,708247,63254
150001,749013,63254
150001,470829,63254
150001,470962,63254
150001,501175,63254
150001,583067,63254
150001,412314,63254
150001,426221,63254
150001,449600,63254
150001,326266,63254
150001,364320,63254
150001,369759,63254
150001,232039,63254
150001,180324,100116
150001,275662,100116
150001,324173,100116
150001,504902,100116
150001,605096,100116
160001,389846,41407
160001,619724,41407
160001,645249,41407
160001,692757,41407
160001,715881,41407
160001,719874,41407
160001,761141,41407
160001,829020,41407
170001,694196,291994
170001,709500,291994
170001,514398,291994
170001,493113,291994
170001,496514,291994
170001,496657,291994
170001,501179,291994
170001,505231,291994
170001,457296,291994
170001,468956,291994
170001,469167,291994
170001,469239,291994
170001,425964,291994
170001,426179,291994
170001,433817,291994
170001,434471,291994
170001,368265,291994
170001,391640,291994
170001,335797,291994
170001,341952,291994
170001,349981,291994
170001,367543,291994
170001,368262,291994
170001,301483,291994
170001,310992,291994
170001,333143,291994
170001,335708,291994
170001,244658,291994
170001,261290,291994
170001,282229,291994
170001,173445,291994
170001,176823,291994
170001,193003,291994
170001,197953,291994
170001,219774,291994
170001,243649,291994
180001,432202,381892
180001,456997,381892
180001,482444,381892
180001,583383,381892
180001,787007,381910
180001,788847,381910
180001,803746,381910
180001,828907,381910
180001,838652,381910
180001,741222,381910
180001,754908,381910
180001,759380,381910
180001,770110,381910
180001,773172,381910
180001,786260,381910
180001,689745,381910
180001,715282,381910
180001,725858,381910
180001,737691,381910
180001,738311,381910
180001,739392,381910
180001,645453,381910
180001,653883,381910
180001,656203,381910
180001,666077,381910
180001,669110,381910
180001,672694,381910
180001,583383,381910
180001,603857,381910
180001,612214,381910
180001,635206,381910
180001,636190,381910
180001,639219,381910
180001,482444,381910
180001,513548,381910
180001,530042,381910
180001,533751,381910
180001,537288,381910
180001,547022,381910
180001,414186,381910
180001,432202,381910
180001,436957,381910
180001,444642,381910
180001,456997,381910
180001,473500,381910
180001,309884,381910
180001,351112,381910
180001,373117,381910
180001,387811,381910
180001,389361,381910
180001,393509,381910
180001,214721,381910
180001,236801,381910
180001,302522,381910
180001,770110,381920
180001,773172,381920
180001,786260,381920
180001,787007,381920
180001,725858,381920
180001,737691,381920
180001,739392,381920
180001,754908,381920
180001,759380,381920
180001,635206,381920
180001,639219,381920
180001,645453,381920
180001,666077,381920
180001,672694,381920
180001,547022,381920
180001,574399,381920
180001,603857,381920
180001,612214,381920
180001,537288,381920
180001,444642,381920
180001,473500,381920
180001,387811,381920
180001,414186,381920
180001,302522,381920
180001,351063,381920
180001,214721,381920
190001,824643,61354
190001,688409,61354
190001,706534,61354
190001,714825,61354
190001,762027,61354
190001,787754,61354
190001,558101,61354
190001,590955,61354
190001,629318,61354
190001,632198,61354
190001,635802,61354
190001,359319,61354
190001,366054,61354
190001,393678,61354
190001,409610,61354
190001,446617,61354
190001,493670,61354
190001,277351,61354
190001,295986,61354
190001,327300,61354
190001,354388,61354
190001,215147,61354
190001,260001,61354
200001,281905,641
200001,359477,641
200001,438344,641
200001,667455,641
200001,703721,641
210001,256918,44908
210001,576252,44908
210001,428663,44908
210001,523486,44908
210001,288832,44908
210001,298471,44908
210001,356075,44908
210001,377647,44908
210001,395397,44908
210001,515182,58282
210001,575943,58282
210001,643705,58282
210001,364466,58282
210001,428479,58282
210001,445099,58282
210001,461586,58282
210001,238832,58282
210001,260781,58282
210001,278047,58282
210001,219887,84223
210001,316674,84223
210001,535010,84223
210001,579898,84223
210001,811555,84223
210001,582820,84223
210001,643705,84223
210001,660225,84223
210001,678384,84223
210001,760714,84223
210001,794070,84223
210001,756409,127994
210001,756671,127994
210001,826325,127994
210001,835217,127994
210001,680002,127994
210001,680569,127994
210001,683111,127994
210001,685955,127994
210001,700068,127994
210001,712954,127994
210001,541805,127994
210001,594253,127994
210001,609265,127994
210001,630814,127994
210001,633960,127994
210001,679072,127994
210001,461601,127994
210001,485674,127994
210001,485723,127994
210001,497894,127994
210001,524720,127994
210001,526599,127994
210001,411867,127994
210001,413648,127994
210001,424588,127994
210001,428654,127994
210001,453073,127994
210001,459273,127994
210001,356075,127994
210001,366961,127994
210001,369746,127994
210001,380122,127994
210001,382231,127994
210001,382317,127994
210001,314848,127994
210001,315086,127994
210001,317778,127994
210001,319736,127994
210001,342329,127994
210001,348544,127994
210001,256907,127994
210001,260782,127994
210001,263564,127994
210001,298494,127994
210001,300425,127994
210001,303406,127994
210001,238028,127994
210001,245756,127994
210001,246428,127994
210001,250347,127994
210001,253359,127994
210001,255747,127994
210001,216241,127994
210001,219882,127994
210001,227897,127994
210001,230234,127994
210001,316674,151875
210001,642856,151875
210001,793365,151875
210001,356078,151875
210001,394831,151875
210001,410290,151875
210001,515182,151875
210001,524926,151875
210001,609277,151875
210001,826338,174405
210001,842421,174405
210001,783538,174405
210001,796925,174405
210001,811205,174405
210001,819836,174405
210001,712824,174405
210001,713817,174405
210001,739247,174405
210001,745472,174405
210001,747027,174405
210001,749697,174405
210001,624073,174405
210001,652121,174405
210001,665311,174405
210001,665942,174405
210001,690194,174405
210001,701546,174405
210001,523304,174405
210001,546804,174405
210001,565121,174405
210001,576745,174405
210001,608931,174405
210001,609265,174405
210001,497109,174405
210001,497110,174405
210001,497901,174405
210001,497913,174405
210001,498020,174405
210001,513718,174405
210001,453014,174405
210001,485408,174405
210001,485539,174405
210001,495734,174405
210001,495906,174405
210001,441364,174405
210001,441981,174405
210001,442367,174405
210001,442690,174405
210001,450291,174405
210001,450366,174405
210001,413161,174405
210001,417153,174405
210001,417188,174405
210001,424679,174405
210001,431449,174405
210001,437848,174405
210001,352275,174405
210001,355355,174405
210001,366934,174405
210001,377647,174405
210001,398806,174405
210001,332183,174405
210001,332184,174405
210001,342332,174405
210001,342663,174405
210001,348587,174405
210001,289035,174405
210001,296419,174405
210001,298480,174405
210001,306153,174405
210001,306371,174405
210001,272921,174405
210001,277483,174405
210001,280576,174405
210001,282649,174405
210001,282652,174405
210001,255747,174405
210001,256426,174405
210001,257390,174405
210001,258053,174405
210001,259091,174405
210001,267575,174405
210001,235327,174405
210001,235674,174405
210001,235751,174405
210001,242657,174405
210001,255430,174405
210001,214419,174405
210001,218698,174405
210001,219882,174405
210001,620442,175013
210001,732566,175013
210001,813053,175013
210001,619926,183748
210001,658140,183748
210001,794408,183748
210001,820319,183748
210001,820461,183748
210001,825945,183748
210001,441779,183748
210001,442673,183748
210001,468482,183748
210001,486951,183748
210001,495830,183748
210001,526589,183748
210001,295241,183748
210001,329534,183748
210001,333653,183748
210001,341300,183748
210001,371589,183748
210001,378632,183748
210001,252733,183748
210001,257550,183748
210001,254560,237542
210001,255430,237542
210001,526165,237542
210001,620230,237542
210001,756409,237542
210001,810985,237542
210001,814450,237542
210001,385544,237542
210001,441779,237542
210001,442673,237542
210001,491046,237542
210001,495734,237542
210001,498020,237542
210001,258040,237542
210001,289035,237542
210001,298480,237542
210001,320570,237542
210001,341316,237542
210001,355356,237542
210001,381314,258543
210001,666354,258543
210001,539014,312950
210001,693861,312950
210001,800756,312950
210001,825551,312950
210001,825553,312950
210001,827771,312950
210001,441364,312950
210001,453350,312950
210001,461336,312950
210001,476126,312950
210001,491324,312950
210001,498278,312950
210001,389640,312950
210001,397074,312950
210001,398865,312950
210001,410976,312950
210001,426231,312950
210001,431446,312950
210001,296036,312950
210001,297150,312950
210001,314684,312950
210001,344532,312950
210001,353359,312950
210001,382231,312950
210001,219882,312950
210001,251965,312950
210001,253563,312950
210001,257605,312950
210001,259376,312950
210001,265821,312950
210001,214640,312950
210001,643705,349195
210001,644171,349195
210001,805599,349195
210001,568778,349195
210001,495836,349195
210001,497559,349195
210001,420890,349195
210001,442973,349195
210001,336464,349195
210001,340874,349195
210001,227680,349195
210001,239851,349195
210001,258040,349195
210001,258751,349195
210001,252611,357952
210001,343073,357952
210001,445099,357952
210001,541166,357952
210001,458326,374228
210001,216242,405729
210001,219195,405729
210001,286860,405729
210001,718590,405729
210001,786782,405729
210001,793913,405729
210001,801200,405729
210001,805794,405729
210001,827549,405729
210001,566325,405729
210001,635254,405729
210001,642856,405729
210001,664599,405729
210001,666363,405729
210001,680100,405729
210001,441779,405729
210001,448436,405729
210001,462452,405729
210001,485724,405729
210001,496187,405729
210001,497310,405729
210001,391171,405729
210001,393733,405729
210001,394831,405729
210001,396505,405729
210001,413527,405729
210001,441681,405729
210001,290650,405729
210001,341313,405729
210001,366070,405729
210001,370674,405729
210001,377040,405729
210001,377647,405729
230001,237395,379923
230001,244794,379923
230001,274904,379923
230001,693354,379923
230001,702542,379923
230001,732381,379923
230001,830489,379923
230001,830498,379923
230001,453048,379923
230001,594731,379923
230001,666330,379923
230001,670419,379923
230001,682197,379923
230001,683291,379923
230001,285916,379923
230001,316203,379923
230001,336991,379923
230001,397669,379923
230001,397814,379923
230001,407380,379923
230001,772883,396902
230001,775966,396902
230001,795450,396902
230001,828318,396902
230001,841429,396902
230001,699471,396902
230001,711969,396902
230001,714956,396902
230001,744161,396902
230001,759170,396902
230001,759190,396902
230001,571720,396902
230001,584257,396902
230001,591409,396902
230001,484791,396902
230001,486655,396902
230001,494132,396902
230001,534212,396902
230001,447731,396902
230001,465582,396902
230001,469462,396902
230001,359978,396902
230001,393612,396902
230001,409762,396902
230001,415940,396902
230001,415968,396902
230001,230084,396902
230001,266298,396902
230001,294529,396902
230001,327963,396902
230001,353875,396902
240001,523649,180853
240001,541782,180853
240001,764342,180853
240001,260935,180853
240001,278035,180853
240001,303733,180853
240001,333684,180853
240001,428083,180853
240001,495489,180853
240001,246314,180853
240001,254156,180853
240001,254248,180853
240001,255641,180853
240001,260757,180853
240001,842843,225996
240001,366010,225996
240001,437003,225996
240001,457787,225996
240001,464112,225996
240001,527371,225996
240001,256411,225996
240001,260802,225996
240001,288792,225996
240001,294059,225996
240001,332897,225996
240001,352422,225996
240001,246481,225996
240001,253720,225996
240001,254156,225996
240001,254924,357484
240001,817470,357484
240001,822988,357484
240001,355987,357484
240001,520147,357484
240001,675668,357484
240001,680384,357484
240001,735479,357484
240001,816611,357484
240001,809950,394750
240001,813583,394750
240001,819561,394750
240001,822696,394750
240001,843047,394750
240001,843788,394750
240001,753095,394750
240001,759972,394750
240001,794672,394750
240001,795620,394750
240001,801025,394750
240001,805452,394750
240001,682593,394750
240001,693048,394750
240001,730651,394750
240001,739355,394750
240001,744875,394750
240001,749705,394750
240001,619507,394750
240001,662621,394750
240001,662731,394750
240001,673175,394750
240001,678468,394750
240001,681013,394750
240001,549535,394750
240001,566425,394750
240001,576672,394750
240001,577837,394750
240001,579116,394750
240001,607820,394750
240001,526877,394750
240001,530592,394750
240001,532403,394750
240001,539505,394750
240001,540882,394750
240001,546940,394750
240001,522707,394750
240001,523002,394750
240001,524229,394750
240001,525911,394750
240001,525961,394750
240001,526108,394750
240001,497212,394750
240001,497252,394750
240001,519388,394750
240001,519392,394750
240001,520973,394750
240001,521094,394750
240001,482583,394750
240001,485121,394750
240001,489942,394750
240001,489950,394750
240001,495429,394750
240001,497136,394750
240001,469577,394750
240001,469587,394750
240001,473778,394750
240001,474568,394750
240001,480778,394750
240001,482050,394750
240001,452167,394750
240001,452174,394750
240001,453023,394750
240001,458718,394750
240001,461141,394750
240001,462660,394750
240001,436223,394750
240001,436779,394750
240001,436815,394750
240001,439455,394750
240001,439464,394750
240001,447453,394750
240001,434121,394750
240001,434321,394750
240001,434351,394750
240001,435042,394750
240001,435144,394750
240001,435930,394750
240001,429618,394750
240001,429979,394750
240001,432846,394750
240001,432866,394750
240001,432890,394750
240001,433653,394750
240001,405836,394750
240001,410684,394750
240001,410773,394750
240001,413125,394750
240001,416698,394750
240001,417269,394750
240001,378862,394750
240001,387395,394750
240001,391972,394750
240001,395616,394750
240001,403287,394750
240001,403514,394750
240001,371869,394750
240001,371873,394750
240001,377433,394750
240001,377634,394750
240001,378020,394750
240001,378043,394750
240001,345564,394750
240001,345751,394750
240001,355982,394750
240001,355992,394750
240001,364116,394750
240001,369529,394750
240001,320461,394750
240001,322894,394750
240001,340177,394750
240001,331090,394750
240001,340588,394750
240001,340852,394750
240001,307532,394750
240001,307612,394750
240001,314403,394750
240001,318821,394750
240001,320376,394750
240001,320395,394750
240001,293866,394750
240001,293895,394750
240001,294121,394750
240001,295465,394750
240001,303738,394750
240001,303759,394750
240001,260995,394750
240001,260996,394750
240001,267819,394750
240001,280592,394750
240001,285729,394750
240001,286849,394750
240001,257026,394750
240001,258063,394750
240001,258716,394750
240001,259121,394750
240001,259580,394750
240001,260864,394750
240001,254832,394750
240001,255641,394750
240001,256720,394750
240001,256998,394750
240001,257011,394750
240001,257025,394750
240001,246656,394750
240001,251194,394750
240001,252268,394750
240001,252629,394750
240001,253674,394750
240001,254013,394750
240001,240107,394750
240001,241843,394750
240001,245849,394750
250001,799247,313459
250001,831121,313459
250001,668050,313459
250001,683913,313459
250001,683916,313459
250001,729677,313459
250001,773636,313459
250001,792242,313459
250001,610382,313459
250001,616010,313459
250001,620283,313459
250001,624531,313459
250001,653075,313459
250001,667702,313459
250001,507612,313459
250001,512212,313459
250001,516466,313459
250001,566874,313459
250001,583108,313459
250001,595613,313459
250001,481290,313459
250001,484554,313459
250001,501054,313459
250001,501285,313459
250001,501947,313459
250001,504861,313459
250001,460215,313459
250001,462470,313459
250001,462473,313459
250001,473636,313459
250001,474368,313459
250001,477860,313459
250001,409131,313459
250001,425137,313459
250001,440072,313459
250001,455851,313459
250001,457215,313459
250001,458852,313459
250001,328248,313459
250001,371393,313459
250001,380938,313459
250001,383596,313459
250001,384778,313459
250001,399367,313459
250001,293066,313459
250001,296048,313459
250001,307200,313459
250001,308366,313459
250001,309571,313459
250001,309697,313459
250001,250281,313459
250001,265558,313459
250001,269536,313459
250001,274881,313459
250001,280561,313459
250001,290708,313459
260001,824643,61354
260001,688409,61354
260001,706534,61354
260001,714825,61354
260001,762027,61354
260001,787754,61354
260001,558101,61354
260001,590955,61354
260001,629318,61354
260001,632198,61354
260001,635802,61354
260001,359319,61354
260001,366054,61354
260001,393678,61354
260001,409610,61354
260001,446617,61354
260001,493670,61354
260001,277351,61354
260001,295986,61354
260001,327300,61354
260001,354388,61354
270001,802830,222754
270001,811111,222754
270001,821274,222754
270001,825984,222754
270001,794315,222754
270001,802129,222754
270001,567750,222754
270001,647214,222754
270001,678605,222754
270001,438474,222754
270001,455767,222754
270001,461923,222754
270001,271543,222754
280001,449994,83111
280001,458334,83111
290001,837022,69409
290001,738992,69409
290001,748018,69409
290001,757887,69409
290001,795052,69409
290001,814570,69409
290001,835276,69409
290001,626630,69409
290001,647337,69409
290001,675311,69409
290001,681626,69409
290001,694218,69409
290001,712863,69409
290001,568907,69409
290001,571737,69409
290001,584482,69409
290001,599317,69409
290001,610627,69409
290001,618480,69409
290001,538951,69409
290001,538954,69409
290001,538991,69409
290001,555515,69409
290001,561548,69409
